text,label,category
"Subject: Thank you for applying to Netflix

Hello Candidate,

Thank you for applying to the Staff Software Engineer position at Netflix! We have received your application and our team is currently reviewing it.

We appreciate your interest in joining our team. If your qualifications match our requirements, a member of our recruiting team will reach out to discuss next steps.

Best regards,
The Netflix Talent Team",0,applied
"Subject: Your application to Amazon has been submitted

Hi Candidate,

Great news! Your application for Frontend Developer at Amazon has been successfully submitted.

What happens next?
- Our team will review your profile
- If selected, you'll hear from us within 2 weeks
- You can track your application status in our portal

Thanks for considering Amazon!

Best,
Amazon Recruiting",0,applied
"Subject: New jobs for you on LinkedIn

Hi Candidate,

Based on your profile, we found some jobs you might be interested in:

- Software Engineer at Company A (100+ applicants)
- Developer at Company B (50+ applicants)
- Engineer at Company C (200+ applicants)

See all recommendations on LinkedIn

LinkedIn Jobs Team",3,not_job
"Subject: Acme Corp - Application Confirmation

Dear Candidate,

This email confirms that we have received your application for:

Position: Site Reliability Engineer
Company: Acme Corp
Date Applied: February 02, 2026

Your application is now under review. We will contact you if your profile matches our requirements.

Thanks,
Acme Corp Talent Acquisition",0,applied
"Subject: Interview Confirmation - Redis Labs

Dear Candidate,

This is to confirm your interview for the Engineering Manager position at Redis Labs.

Date: Wednesday, February 18
Time: 2:00 PM - 3:00 PM
Location: Video Call (link will be sent separately)
Interviewer: Engineering Team

Please let us know if you need to reschedule.

Best,
Michael
Redis Labs",1,interview
"Subject: Interview Invitation - DevOps Engineer at Salesforce

Hi Candidate,

Great news! We'd like to invite you to interview for the DevOps Engineer position at Salesforce.

We were impressed by your background and would love to learn more about you. Please let us know your availability for a 30-minute phone screen this week.

Available times:
- Monday-Friday: 10am-4pm

Looking forward to speaking with you!

Best,
Rachel
Salesforce Recruiting",1,interview
"Subject: Redis Labs - Application Confirmation

Dear Candidate,

This email confirms that we have received your application for:

Position: Backend Developer
Company: Redis Labs
Date Applied: February 03, 2026

Your application is now under review. We will contact you if your profile matches our requirements.

Thank you,
Redis Labs Talent Acquisition",0,applied
"Subject: Your Application to Kubernetes

Hi Candidate,

Thank you for your interest in the Security Engineer role at Kubernetes. We appreciate the time you invested in applying.

Unfortunately, we will not be moving forward with your application at this time. While your background is impressive, we've decided to pursue candidates with different experience for this particular role.

We wish you all the best in your career journey.

Best,
Kevin
Kubernetes",2,rejection
"Subject: Thank you for applying to Snowflake

Hi Candidate,

Thank you for applying to the Principal Engineer position at Snowflake! We have received your application and our team is currently reviewing it.

We appreciate your interest in joining our team. If your qualifications match our requirements, a member of our recruiting team will reach out to discuss next steps.

Best regards,
The Snowflake Talent Team",0,applied
"Subject: Next Steps - Plaid Product Manager Interview

Dear Candidate,

Congratulations! After reviewing your application for Product Manager, we'd like to move forward with the interview process.

The next step is a technical phone screen with one of our engineers. This will be a 45-minute call covering your background and a coding exercise.

Please use this link to schedule: [Calendly Link]

Best regards,
Rachel
Plaid Talent Team",1,interview
"Subject: Coding Challenge - InnovateTech Engineering Manager

Hi Candidate,

Thanks for your interest in the Engineering Manager position at InnovateTech!

As the next step in our hiring process, we'd like to invite you to complete a take-home coding challenge. 

Details:
- Duration: 2-3 hours
- Deadline: 5 days from today
- Language: Your choice

Please find the challenge at: [HackerRank Link]

Good luck!
InnovateTech Engineering Team",1,interview
"Subject: Application Status - Solutions Architect at Cloudflare

Dear Candidate,

We wanted to follow up regarding your application for Solutions Architect at Cloudflare.

After reviewing your qualifications alongside our current openings, we regret to inform you that we will not be proceeding with your application. This was a highly competitive process, and the decision was not easy.

Please don't be discouraged - we encourage you to apply again in the future.

Thanks,
Cloudflare Talent Team",2,rejection
"Subject: We're going a different direction - Kubernetes

Hi Candidate,

I wanted to personally reach out regarding your application for iOS Developer at Kubernetes.

Unfortunately, after much deliberation, we've decided not to proceed with your candidacy. This was a difficult decision given the strength of your application.

I'd be happy to keep your resume on file for future opportunities.

Best wishes,
Amanda
Kubernetes Talent Acquisition",2,rejection
"Subject: Next Steps - Zepto Principal Engineer Interview

Dear Candidate,

Congratulations! After reviewing your application for Principal Engineer, we'd like to move forward with the interview process.

The next step is a technical phone screen with one of our engineers. This will be a 45-minute call covering your background and a coding exercise.

Please use this link to schedule: [Calendly Link]

Best regards,
Arun
Zepto Talent Team",1,interview
"Subject: Your OTP for login

Your one-time password is: 847293

This OTP is valid for 10 minutes. Do not share with anyone.

If you didn't request this, please ignore.

SecureBank",3,not_job
"Subject: Thank you for applying to Apple

Hi Candidate,

Thank you for your interest in Apple and for applying to the UI Designer position.

We have carefully reviewed your application and, unfortunately, have decided not to move forward at this time. We received many qualified applicants for this role and the competition was intense.

We appreciate your time and wish you success in your career.

Best,
Arun
Apple HR",2,rejection
